Case ID,Predicted_Distance,Batching_Partition,merged_activity
N22269,28425600.0,0.0,Add penalty_Send for Credit Collection
N22438,28425600.0,0.0,Add penalty_Send for Credit Collection
N22075,28425600.0,0.0,Add penalty_Send for Credit Collection
N22024,28425600.0,0.0,Add penalty_Send for Credit Collection
N22397,28425600.0,0.0,Add penalty_Send for Credit Collection
S37634,28425600.0,0.0,Add penalty_Send for Credit Collection
N22038,28425600.0,0.0,Add penalty_Send for Credit Collection
N21212,28425600.0,0.0,Add penalty_Send for Credit Collection
N22435,28425600.0,0.0,Add penalty_Send for Credit Collection
N22454,28425600.0,0.0,Add penalty_Send for Credit Collection
N22485,28425600.0,0.0,Add penalty_Send for Credit Collection
N22457,28425600.0,0.0,Add penalty_Send for Credit Collection
N22272,28425600.0,0.0,Add penalty_Send for Credit Collection
N22465,28425600.0,0.0,Add penalty_Send for Credit Collection
N22399,28425600.0,0.0,Add penalty_Send for Credit Collection
N22424,28425600.0,0.0,Add penalty_Send for Credit Collection
N22760,28425600.0,0.0,Add penalty_Send for Credit Collection
N21866,28425600.0,0.0,Add penalty_Send for Credit Collection
N21872,28425600.0,0.0,Add penalty_Send for Credit Collection
N21873,28425600.0,0.0,Add penalty_Send for Credit Collection
N22442,28425600.0,0.0,Add penalty_Send for Credit Collection
N21275,28425600.0,0.0,Add penalty_Send for Credit Collection
N22309,28425600.0,0.0,Add penalty_Send for Credit Collection
N21901,28425600.0,0.0,Add penalty_Send for Credit Collection
N21849,28425600.0,0.0,Add penalty_Send for Credit Collection
N22455,28339200.0,0.0,Add penalty_Send for Credit Collection
C11091,28339200.0,0.0,Add penalty_Send for Credit Collection
N21861,28339200.0,0.0,Add penalty_Send for Credit Collection
C11092,28339200.0,0.0,Add penalty_Send for Credit Collection
N22449,28339200.0,0.0,Add penalty_Send for Credit Collection
N22276,28339200.0,0.0,Add penalty_Send for Credit Collection
C11093,28339200.0,0.0,Add penalty_Send for Credit Collection
N22414,28166400.0,0.0,Add penalty_Send for Credit Collection
N22051,28166400.0,0.0,Add penalty_Send for Credit Collection
S44314,28166400.0,0.0,Add penalty_Send for Credit Collection
N21908,28080000.0,0.0,Add penalty_Send for Credit Collection
N22077,28080000.0,0.0,Add penalty_Send for Credit Collection
N22431,28080000.0,0.0,Add penalty_Send for Credit Collection
N21896,28080000.0,0.0,Add penalty_Send for Credit Collection
N21848,59616000.0,0.0,Add penalty_Send for Credit Collection
N22408,27993600.0,0.0,Add penalty_Send for Credit Collection
N22409,27993600.0,0.0,Add penalty_Send for Credit Collection
S47666,27907200.0,0.0,Add penalty_Send for Credit Collection
S48944,27907200.0,0.0,Add penalty_Send for Credit Collection
S48951,27907200.0,0.0,Add penalty_Send for Credit Collection
S48973,27907200.0,0.0,Add penalty_Send for Credit Collection
S47673,27907200.0,0.0,Add penalty_Send for Credit Collection
N22404,27907200.0,0.0,Add penalty_Send for Credit Collection
S48561,27907200.0,0.0,Add penalty_Send for Credit Collection
S47658,27907200.0,0.0,Add penalty_Send for Credit Collection
S47681,27907200.0,0.0,Add penalty_Send for Credit Collection
N22065,27907200.0,0.0,Add penalty_Send for Credit Collection
S48570,27907200.0,0.0,Add penalty_Send for Credit Collection
S47858,27907200.0,0.0,Add penalty_Send for Credit Collection
S44863,27907200.0,0.0,Add penalty_Send for Credit Collection
S47864,27907200.0,0.0,Add penalty_Send for Credit Collection
S49065,27907200.0,0.0,Add penalty_Send for Credit Collection
S48567,27907200.0,0.0,Add penalty_Send for Credit Collection
S48572,59443200.0,0.0,Add penalty_Send for Credit Collection
S47857,27907200.0,0.0,Add penalty_Send for Credit Collection
S48563,27907200.0,0.0,Add penalty_Send for Credit Collection
S47852,27820800.0,0.0,Add penalty_Send for Credit Collection
S42695,27820800.0,0.0,Add penalty_Send for Credit Collection
C10970,27820800.0,0.0,Add penalty_Send for Credit Collection
S48433,27820800.0,0.0,Add penalty_Send for Credit Collection
S48966,27820800.0,0.0,Add penalty_Send for Credit Collection
S47853,27820800.0,0.0,Add penalty_Send for Credit Collection
S48962,27820800.0,0.0,Add penalty_Send for Credit Collection
S44574,27820800.0,0.0,Add penalty_Send for Credit Collection
S48947,27820800.0,0.0,Add penalty_Send for Credit Collection
S47696,27820800.0,0.0,Add penalty_Send for Credit Collection
S49063,27734400.0,0.0,Add penalty_Send for Credit Collection
N22030,27734400.0,0.0,Add penalty_Send for Credit Collection
N22758,27648000.0,0.0,Add penalty_Send for Credit Collection
N21862,27561600.0,0.0,Add penalty_Send for Credit Collection
S47795,27561600.0,0.0,Add penalty_Send for Credit Collection
S47669,27561600.0,0.0,Add penalty_Send for Credit Collection
S48569,27561600.0,0.0,Add penalty_Send for Credit Collection
N21891,27561600.0,0.0,Add penalty_Send for Credit Collection
S48436,27561600.0,0.0,Add penalty_Send for Credit Collection
S47656,27561600.0,0.0,Add penalty_Send for Credit Collection
S42683,27561600.0,0.0,Add penalty_Send for Credit Collection
S49414,27475200.0,0.0,Add penalty_Send for Credit Collection
N22018,27475200.0,0.0,Add penalty_Send for Credit Collection
N22416,27475200.0,0.0,Add penalty_Send for Credit Collection
N22061,27475200.0,0.0,Add penalty_Send for Credit Collection
N22436,27475200.0,0.0,Add penalty_Send for Credit Collection
N22302,27475200.0,0.0,Add penalty_Send for Credit Collection
N22294,27475200.0,0.0,Add penalty_Send for Credit Collection
N22292,27475200.0,0.0,Add penalty_Send for Credit Collection
N22280,27475200.0,0.0,Add penalty_Send for Credit Collection
N22273,27475200.0,0.0,Add penalty_Send for Credit Collection
N21850,27475200.0,0.0,Add penalty_Send for Credit Collection
N21860,27475200.0,0.0,Add penalty_Send for Credit Collection
N21874,27475200.0,0.0,Add penalty_Send for Credit Collection
N21877,27475200.0,0.0,Add penalty_Send for Credit Collection
N21879,27475200.0,0.0,Add penalty_Send for Credit Collection
N21900,27475200.0,0.0,Add penalty_Send for Credit Collection
N22407,27475200.0,0.0,Add penalty_Send for Credit Collection
N22056,27475200.0,0.0,Add penalty_Send for Credit Collection
S37638,27475200.0,0.0,Add penalty_Send for Credit Collection
N22450,27475200.0,0.0,Add penalty_Send for Credit Collection
N22467,59011200.0,0.0,Add penalty_Send for Credit Collection
S44902,27388800.0,0.0,Add penalty_Send for Credit Collection
C11142,27302400.0,0.0,Add penalty_Send for Credit Collection
C11077,27302400.0,0.0,Add penalty_Send for Credit Collection
C11134,27302400.0,0.0,Add penalty_Send for Credit Collection
C11137,27302400.0,0.0,Add penalty_Send for Credit Collection
C11117,27302400.0,0.0,Add penalty_Send for Credit Collection
C11139,27302400.0,0.0,Add penalty_Send for Credit Collection
C11114,27302400.0,0.0,Add penalty_Send for Credit Collection
C11157,27302400.0,0.0,Add penalty_Send for Credit Collection
C10984,27302400.0,0.0,Add penalty_Send for Credit Collection
C10987,27302400.0,0.0,Add penalty_Send for Credit Collection
C11122,27302400.0,0.0,Add penalty_Send for Credit Collection
C11124,27302400.0,0.0,Add penalty_Send for Credit Collection
C10850,27302400.0,0.0,Add penalty_Send for Credit Collection
C10465,27302400.0,0.0,Add penalty_Send for Credit Collection
C10463,27302400.0,0.0,Add penalty_Send for Credit Collection
C11126,27302400.0,0.0,Add penalty_Send for Credit Collection
C11145,27216000.0,0.0,Add penalty_Send for Credit Collection
S44319,27216000.0,0.0,Add penalty_Send for Credit Collection
C10470,27216000.0,0.0,Add penalty_Send for Credit Collection
C11064,27216000.0,0.0,Add penalty_Send for Credit Collection
C11148,27216000.0,0.0,Add penalty_Send for Credit Collection
C11147,27216000.0,0.0,Add penalty_Send for Credit Collection
C10996,27216000.0,0.0,Add penalty_Send for Credit Collection
C11195,58752000.0,0.0,Add penalty_Send for Credit Collection
C11063,27216000.0,0.0,Add penalty_Send for Credit Collection
C11048,27216000.0,0.0,Add penalty_Send for Credit Collection
C10968,27216000.0,0.0,Add penalty_Send for Credit Collection
C11146,27216000.0,0.0,Add penalty_Send for Credit Collection
N22312,58665600.0,0.0,Add penalty_Send for Credit Collection
N18643,58665600.0,0.0,Add penalty_Send for Credit Collection
N22147,58665600.0,0.0,Add penalty_Send for Credit Collection
N22096,58665600.0,0.0,Add penalty_Send for Credit Collection
N18664,58665600.0,0.0,Add penalty_Send for Credit Collection
N22109,58665600.0,0.0,Add penalty_Send for Credit Collection
N22114,58665600.0,0.0,Add penalty_Send for Credit Collection
N22126,58665600.0,0.0,Add penalty_Send for Credit Collection
N22163,58665600.0,0.0,Add penalty_Send for Credit Collection
N22134,58665600.0,0.0,Add penalty_Send for Credit Collection
N22155,58665600.0,0.0,Add penalty_Send for Credit Collection
C10922,58665600.0,0.0,Add penalty_Send for Credit Collection
N18656,58665600.0,0.0,Add penalty_Send for Credit Collection
N22149,58665600.0,0.0,Add penalty_Send for Credit Collection
N22519,58665600.0,0.0,Add penalty_Send for Credit Collection
N21980,58665600.0,0.0,Add penalty_Send for Credit Collection
N21288,58665600.0,0.0,Add penalty_Send for Credit Collection
N21245,58665600.0,0.0,Add penalty_Send for Credit Collection
N21311,58665600.0,0.0,Add penalty_Send for Credit Collection
N21914,58665600.0,0.0,Add penalty_Send for Credit Collection
N21324,58665600.0,0.0,Add penalty_Send for Credit Collection
N22503,58665600.0,0.0,Add penalty_Send for Credit Collection
N21957,58665600.0,0.0,Add penalty_Send for Credit Collection
N22509,58665600.0,0.0,Add penalty_Send for Credit Collection
N21314,58665600.0,0.0,Add penalty_Send for Credit Collection
N21993,58665600.0,0.0,Add penalty_Send for Credit Collection
N21956,58665600.0,0.0,Add penalty_Send for Credit Collection
N21325,58665600.0,0.0,Add penalty_Send for Credit Collection
N21937,58665600.0,0.0,Add penalty_Send for Credit Collection
N22548,58665600.0,0.0,Add penalty_Send for Credit Collection
N21935,58665600.0,0.0,Add penalty_Send for Credit Collection
N22560,58665600.0,0.0,Add penalty_Send for Credit Collection
N21933,58665600.0,0.0,Add penalty_Send for Credit Collection
N22091,58665600.0,0.0,Add penalty_Send for Credit Collection
N21929,58665600.0,0.0,Add penalty_Send for Credit Collection
N22046,58665600.0,0.0,Add penalty_Send for Credit Collection
N21955,58665600.0,0.0,Add penalty_Send for Credit Collection
N21990,58665600.0,0.0,Add penalty_Send for Credit Collection
S49056,58579200.0,0.0,Add penalty_Send for Credit Collection
N21927,58492800.0,0.0,Add penalty_Send for Credit Collection
N22129,58492800.0,0.0,Add penalty_Send for Credit Collection
N22123,58492800.0,0.0,Add penalty_Send for Credit Collection
N21966,58492800.0,0.0,Add penalty_Send for Credit Collection
N22118,58492800.0,0.0,Add penalty_Send for Credit Collection
N22097,58492800.0,0.0,Add penalty_Send for Credit Collection
N21969,58492800.0,0.0,Add penalty_Send for Credit Collection
N18652,58492800.0,0.0,Add penalty_Send for Credit Collection
N21951,58492800.0,0.0,Add penalty_Send for Credit Collection
N22078,58492800.0,0.0,Add penalty_Send for Credit Collection
N22148,58492800.0,0.0,Add penalty_Send for Credit Collection
N22122,58492800.0,0.0,Add penalty_Send for Credit Collection
N21928,58492800.0,0.0,Add penalty_Send for Credit Collection
N21326,58492800.0,0.0,Add penalty_Send for Credit Collection
C11180,58492800.0,0.0,Add penalty_Send for Credit Collection
N22531,58492800.0,0.0,Add penalty_Send for Credit Collection
N22530,58492800.0,0.0,Add penalty_Send for Credit Collection
N22522,58492800.0,0.0,Add penalty_Send for Credit Collection
N22504,58492800.0,0.0,Add penalty_Send for Credit Collection
N22502,58492800.0,0.0,Add penalty_Send for Credit Collection
N22498,58492800.0,0.0,Add penalty_Send for Credit Collection
N22567,58492800.0,0.0,Add penalty_Send for Credit Collection
N21317,58492800.0,0.0,Add penalty_Send for Credit Collection
S49386,58492800.0,0.0,Add penalty_Send for Credit Collection
N22569,58492800.0,0.0,Add penalty_Send for Credit Collection
N22543,58492800.0,0.0,Add penalty_Send for Credit Collection
N22162,58492800.0,0.0,Add penalty_Send for Credit Collection
N22152,58492800.0,0.0,Add penalty_Send for Credit Collection
S48564,58492800.0,0.0,Add penalty_Send for Credit Collection
N22153,58492800.0,0.0,Add penalty_Send for Credit Collection
N21320,58492800.0,0.0,Add penalty_Send for Credit Collection
N22391,58406400.0,0.0,Add penalty_Send for Credit Collection
N22151,58406400.0,0.0,Add penalty_Send for Credit Collection
N22311,58406400.0,0.0,Add penalty_Send for Credit Collection
C11199,58406400.0,0.0,Add penalty_Send for Credit Collection
N18642,58406400.0,0.0,Add penalty_Send for Credit Collection
N22553,58406400.0,0.0,Add penalty_Send for Credit Collection
N18638,58406400.0,0.0,Add penalty_Send for Credit Collection
N22142,58406400.0,0.0,Add penalty_Send for Credit Collection
N21292,58406400.0,0.0,Add penalty_Send for Credit Collection
N21985,58406400.0,0.0,Add penalty_Send for Credit Collection
N22140,58406400.0,0.0,Add penalty_Send for Credit Collection
N21930,58406400.0,0.0,Add penalty_Send for Credit Collection
N21942,58406400.0,0.0,Add penalty_Send for Credit Collection
C11198,58406400.0,0.0,Add penalty_Send for Credit Collection
N22115,58406400.0,0.0,Add penalty_Send for Credit Collection
C11212,58406400.0,0.0,Add penalty_Send for Credit Collection
N22575,58320000.0,0.0,Add penalty_Send for Credit Collection
N22084,58320000.0,0.0,Add penalty_Send for Credit Collection
C11186,58320000.0,0.0,Add penalty_Send for Credit Collection
N22814,58320000.0,0.0,Add penalty_Send for Credit Collection
N21946,58320000.0,0.0,Add penalty_Send for Credit Collection
N18632,58320000.0,0.0,Add penalty_Send for Credit Collection
S45061,58320000.0,0.0,Add penalty_Send for Credit Collection
S43249,58320000.0,0.0,Add penalty_Send for Credit Collection
N21989,58320000.0,0.0,Add penalty_Send for Credit Collection
N21293,58320000.0,0.0,Add penalty_Send for Credit Collection
S44885,58320000.0,0.0,Add penalty_Send for Credit Collection
S37644,58320000.0,0.0,Add penalty_Send for Credit Collection
S37640,58320000.0,0.0,Add penalty_Send for Credit Collection
S44875,58320000.0,0.0,Add penalty_Send for Credit Collection
S44881,58320000.0,0.0,Add penalty_Send for Credit Collection
N22541,58320000.0,0.0,Add penalty_Send for Credit Collection
S44889,58320000.0,0.0,Add penalty_Send for Credit Collection
S45066,58320000.0,0.0,Add penalty_Send for Credit Collection
C11279,58320000.0,0.0,Add penalty_Send for Credit Collection
N22806,58320000.0,0.0,Add penalty_Send for Credit Collection
S45068,58320000.0,0.0,Add penalty_Send for Credit Collection
N22785,58320000.0,0.0,Add penalty_Send for Credit Collection
N22827,58320000.0,0.0,Add penalty_Send for Credit Collection
N22825,58320000.0,0.0,Add penalty_Send for Credit Collection
N22786,58320000.0,0.0,Add penalty_Send for Credit Collection
N22819,58320000.0,0.0,Add penalty_Send for Credit Collection
N22854,58320000.0,0.0,Add penalty_Send for Credit Collection
C11012,58320000.0,0.0,Add penalty_Send for Credit Collection
N22800,58320000.0,0.0,Add penalty_Send for Credit Collection
N22804,58320000.0,0.0,Add penalty_Send for Credit Collection
C11298,58320000.0,0.0,Add penalty_Send for Credit Collection
N22166,58320000.0,0.0,Add penalty_Send for Credit Collection
N22139,58320000.0,0.0,Add penalty_Send for Credit Collection
N22160,58320000.0,0.0,Add penalty_Send for Credit Collection
C10877,58320000.0,0.0,Add penalty_Send for Credit Collection
N22798,58320000.0,0.0,Add penalty_Send for Credit Collection
N22782,58320000.0,0.0,Add penalty_Send for Credit Collection
N22842,58320000.0,0.0,Add penalty_Send for Credit Collection
N22779,58320000.0,0.0,Add penalty_Send for Credit Collection
S38062,58320000.0,0.0,Add penalty_Send for Credit Collection
N22094,58320000.0,0.0,Add penalty_Send for Credit Collection
S38064,58320000.0,0.0,Add penalty_Send for Credit Collection
S38065,58320000.0,0.0,Add penalty_Send for Credit Collection
S38069,58320000.0,0.0,Add penalty_Send for Credit Collection
S38072,58320000.0,0.0,Add penalty_Send for Credit Collection
S38078,58320000.0,0.0,Add penalty_Send for Credit Collection
S44591,58320000.0,0.0,Add penalty_Send for Credit Collection
S44603,58320000.0,0.0,Add penalty_Send for Credit Collection
S44604,58320000.0,0.0,Add penalty_Send for Credit Collection
N22771,58320000.0,0.0,Add penalty_Send for Credit Collection
N21296,58320000.0,0.0,Add penalty_Send for Credit Collection
S45053,58233600.0,0.0,Add penalty_Send for Credit Collection
S47662,58233600.0,0.0,Add penalty_Send for Credit Collection
N22286,58233600.0,0.0,Add penalty_Send for Credit Collection
S44879,58233600.0,0.0,Add penalty_Send for Credit Collection
N22830,58233600.0,0.0,Add penalty_Send for Credit Collection
C11288,58233600.0,0.0,Add penalty_Send for Credit Collection
C11204,58233600.0,0.0,Add penalty_Send for Credit Collection
S44904,58233600.0,0.0,Add penalty_Send for Credit Collection
N22784,58233600.0,0.0,Add penalty_Send for Credit Collection
S44858,58233600.0,0.0,Add penalty_Send for Credit Collection
S45060,58233600.0,0.0,Add penalty_Send for Credit Collection
S47863,58233600.0,0.0,Add penalty_Send for Credit Collection
S47792,58233600.0,0.0,Add penalty_Send for Credit Collection
C11105,58233600.0,0.0,Add penalty_Send for Credit Collection
S48968,58233600.0,0.0,Add penalty_Send for Credit Collection
S49396,58233600.0,0.0,Add penalty_Send for Credit Collection
N21303,58233600.0,0.0,Add penalty_Send for Credit Collection
S49398,58233600.0,0.0,Add penalty_Send for Credit Collection
S48437,58233600.0,0.0,Add penalty_Send for Credit Collection
S49415,58233600.0,0.0,Add penalty_Send for Credit Collection
S48943,58233600.0,0.0,Add penalty_Send for Credit Collection
S48946,58233600.0,0.0,Add penalty_Send for Credit Collection
S48964,58233600.0,0.0,Add penalty_Send for Credit Collection
N21992,58233600.0,0.0,Add penalty_Send for Credit Collection
S44585,58233600.0,0.0,Add penalty_Send for Credit Collection
N22135,58147200.0,0.0,Add penalty_Send for Credit Collection
S44332,58147200.0,0.0,Add penalty_Send for Credit Collection
S44576,58147200.0,0.0,Add penalty_Send for Credit Collection
N22855,58147200.0,0.0,Add penalty_Send for Credit Collection
S45063,58147200.0,0.0,Add penalty_Send for Credit Collection
N22761,58147200.0,0.0,Add penalty_Send for Credit Collection
N22515,58147200.0,0.0,Add penalty_Send for Credit Collection
S38066,58147200.0,0.0,Add penalty_Send for Credit Collection
N22805,58147200.0,0.0,Add penalty_Send for Credit Collection
N22796,58147200.0,0.0,Add penalty_Send for Credit Collection
S45055,58147200.0,0.0,Add penalty_Send for Credit Collection
N22058,58060800.0,0.0,Add penalty_Send for Credit Collection
S44602,58060800.0,0.0,Add penalty_Send for Credit Collection
C11017,58060800.0,0.0,Add penalty_Send for Credit Collection
C11108,58060800.0,0.0,Add penalty_Send for Credit Collection
C11107,58060800.0,0.0,Add penalty_Send for Credit Collection
N22844,58060800.0,0.0,Add penalty_Send for Credit Collection
C11218,58060800.0,0.0,Add penalty_Send for Credit Collection
C11386,58060800.0,0.0,Add penalty_Send for Credit Collection
N22028,57974400.0,0.0,Add penalty_Send for Credit Collection
S48591,57888000.0,0.0,Add penalty_Send for Credit Collection
N22775,57888000.0,0.0,Add penalty_Send for Credit Collection
N22791,57888000.0,0.0,Add penalty_Send for Credit Collection
S47874,57888000.0,0.0,Add penalty_Send for Credit Collection
S45079,57888000.0,0.0,Add penalty_Send for Credit Collection
S45069,57888000.0,0.0,Add penalty_Send for Credit Collection
N21240,57888000.0,0.0,Add penalty_Send for Credit Collection
S48585,57888000.0,0.0,Add penalty_Send for Credit Collection
S49098,57888000.0,0.0,Add penalty_Send for Credit Collection
S48977,57888000.0,0.0,Add penalty_Send for Credit Collection
S48362,57888000.0,0.0,Add penalty_Send for Credit Collection
S49086,57888000.0,0.0,Add penalty_Send for Credit Collection
S49083,57888000.0,0.0,Add penalty_Send for Credit Collection
S49080,57888000.0,0.0,Add penalty_Send for Credit Collection
S48361,57888000.0,0.0,Add penalty_Send for Credit Collection
N22090,57888000.0,0.0,Add penalty_Send for Credit Collection
S45152,57888000.0,0.0,Add penalty_Send for Credit Collection
N22447,57888000.0,0.0,Add penalty_Send for Credit Collection
S45143,57888000.0,0.0,Add penalty_Send for Credit Collection
S47725,57888000.0,0.0,Add penalty_Send for Credit Collection
S47740,57888000.0,0.0,Add penalty_Send for Credit Collection
N22071,57888000.0,0.0,Add penalty_Send for Credit Collection
S49000,57888000.0,0.0,Add penalty_Send for Credit Collection
S47887,57801600.0,0.0,Add penalty_Send for Credit Collection
S48601,57801600.0,0.0,Add penalty_Send for Credit Collection
S49129,57801600.0,0.0,Add penalty_Send for Credit Collection
N22783,57801600.0,0.0,Add penalty_Send for Credit Collection
S48364,57801600.0,0.0,Add penalty_Send for Credit Collection
S48369,57801600.0,0.0,Add penalty_Send for Credit Collection
S49472,57801600.0,0.0,Add penalty_Send for Credit Collection
N22487,57801600.0,0.0,Add penalty_Send for Credit Collection
